customer_id,industry,company_size,geography,subscription_tier,tenure_months,mrr,billing_frequency,discount_used,payment_delays,daily_active_users,feature_adoption_rate,avg_session_length,time_to_value_days,open_support_tickets,avg_resolution_time_hours,nps_score,support_sentiment,last_login_days,logins_last_7_days,logins_last_30_days,churn,engagement_delta,inactivity_streak,support_friction_index
CUST0695,Technology,Large,Canada,Basic,30,611.59,Monthly,0,2,45,0.66,2.08,19,3,113.37,-32,0.11,31,16,114,0,-12.5,24,340.11
CUST0696,Healthcare,Small,USA,Basic,57,1784.58,Annual,1,0,4,0.44,64.94,30,1,62.56,90,0.88,39,26,105,1,-0.25,32,62.56
CUST0697,Retail,Small,USA,Basic,40,47,Monthly,0,5,86,0.31,17.06,23,2,9.85,-99,0.45,52,15,70,0,-2.5,45,19.7
CUST0698,Healthcare,Medium,India,Enterprise,18,659,Monthly,1,5,90,0.25,11.19,15,3,98.17,81,0.1,43,22,76,1,3,36,294.51
CUST0699,Healthcare,Large,Australia,Professional,51,1117.63,Monthly,0,4,96,0.67,22.9,59,3,104.35,-85,0.54,1,5,53,0,-8.25,0,313.05
CUST0700,Healthcare,Medium,Canada,Enterprise,48,313.47,Monthly,1,3,88,0.45,35.43,57,9,77.09,82,-0.26,14,29,20,0,24,7,693.81
CUST0701,Finance,Large,India,Basic,2,202.36,Monthly,0,4,99,0.22,43.88,14,8,54.25,-7,0.46,20,22,110,0,-5.5,13,434
CUST0702,Finance,Small,Australia,Professional,32,1634.25,Monthly,1,2,37,0.7,5.92,2,9,79.8,70,-0.18,23,6,95,0,-17.75,16,718.2
CUST0703,Healthcare,Medium,Canada,Enterprise,8,1790.92,Monthly,1,3,96,0.59,87.41,39,5,85.1,88,-0.44,49,23,74,0,4.5,42,425.5
CUST0704,Retail,Medium,UK,Basic,22,1650.74,Monthly,1,2,71,0.87,65.01,49,8,107.27,65,0.22,16,15,13,0,11.75,9,858.16
CUST0705,Technology,Large,Canada,Basic,6,1799.6,Monthly,0,4,33,0.16,30.44,18,3,114.75,-56,0.37,46,7,74,0,-11.5,39,344.25
CUST0706,Retail,Small,USA,Enterprise,12,1115.16,Annual,1,5,31,0.8,30.05,6,8,62.2,25,-0.08,51,9,1,0,8.75,44,497.6
CUST0707,Education,Medium,USA,Enterprise,47,1628.27,Annual,0,2,55,0.69,41.47,59,8,96.02,78,0.13,51,13,97,0,-11.25,44,768.16
CUST0708,Finance,Small,UK,Enterprise,57,780.4,Monthly,1,3,12,0.16,57.11,32,5,115.78,69,0.39,8,10,60,1,-5,1,578.9
CUST0709,Technology,Medium,India,Basic,40,1339.21,Monthly,1,3,11,0.71,14.88,21,4,19,-77,0.54,34,1,107,0,-25.75,27,76
CUST0710,Technology,Small,Australia,Enterprise,36,1977.89,Monthly,0,2,88,0.47,18.63,40,2,3.17,14,0.79,19,11,110,0,-16.5,12,6.34
CUST0711,Education,Large,Canada,Basic,15,466.94,Annual,0,3,72,0.95,77.63,28,4,104.41,57,-0.29,18,27,16,0,23,11,417.64
CUST0712,Education,Medium,USA,Enterprise,28,792,Monthly,0,5,32,0.18,24.55,27,2,24.24,64,0.9,17,27,77,0,7.75,10,48.48
CUST0713,Healthcare,Medium,India,Basic,52,970.49,Annual,0,5,57,0.66,35.46,2,4,6.05,22,0.27,19,19,88,0,-3,12,24.2
CUST0714,Finance,Small,UK,Basic,57,293.27,Monthly,0,3,38,0.41,78.67,33,4,20.05,80,0.58,29,19,47,0,7.25,22,80.2
CUST0715,Finance,Small,USA,Professional,49,180.46,Annual,0,2,60,0.96,60.36,16,1,46.71,90,0.4,39,12,90,0,-10.5,32,46.71
CUST0716,Retail,Medium,UK,Enterprise,45,1662.85,Annual,0,4,86,0.36,32.07,39,8,27.09,38,-0.59,0,14,7,0,12.25,0,216.72
CUST0717,Healthcare,Large,Canada,Enterprise,18,1954.05,Annual,0,3,98,0.96,62.17,22,6,37.33,-23,-0.86,23,26,55,1,12.25,16,223.98
CUST0718,Healthcare,Small,Australia,Basic,2,821.36,Monthly,0,3,19,0.91,3.73,56,5,117.06,50,0.45,23,25,16,0,21,16,585.3
CUST0719,Healthcare,Small,USA,Basic,13,193.55,Monthly,0,3,84,0.31,66.74,43,4,84.82,16,0.02,46,11,68,0,-6,39,339.28
CUST0720,Healthcare,Small,USA,Basic,45,150.31,Monthly,1,3,56,0.81,44.86,47,3,85.75,-21,0.4,18,12,11,1,9.25,11,257.25
CUST0721,Finance,Medium,Canada,Professional,54,1784.81,Monthly,0,2,14,1,73.56,13,7,12.27,-51,-0.05,29,7,37,0,-2.25,22,85.89
CUST0722,Finance,Medium,India,Professional,15,938.35,Monthly,1,4,33,0.29,86.01,56,1,88.12,-16,-0.38,25,15,17,1,10.75,18,88.12
CUST0723,Healthcare,Medium,Australia,Basic,20,653.65,Monthly,0,4,10,0.46,83.47,2,7,88.98,82,-0.43,41,29,25,1,22.75,34,622.86
CUST0724,Retail,Medium,USA,Enterprise,29,963.39,Monthly,0,0,80,0.54,82.02,14,0,79.51,82,0.46,43,28,94,0,4.5,36,0
CUST0725,Technology,Large,Australia,Enterprise,59,650.24,Monthly,1,3,64,0.33,47.07,56,9,28.18,-97,-0.45,59,28,36,0,19,52,253.62
CUST0726,Technology,Large,USA,Professional,42,988.29,Monthly,0,3,64,0.06,33.69,38,0,51.34,81,0.43,37,2,69,0,-15.25,30,0
CUST0727,Retail,Medium,Australia,Professional,29,1721.92,Monthly,0,0,62,0.26,42.92,41,2,101.71,-40,-0.23,28,27,40,0,17,21,203.42
CUST0728,Healthcare,Large,UK,Basic,3,1192.76,Annual,0,4,68,0.32,62.71,28,4,80.75,10,0.54,12,28,78,0,8.5,5,323
CUST0729,Finance,Small,USA,Enterprise,19,1395.41,Monthly,0,1,91,0.47,79.79,7,5,88.2,-23,-0.71,3,12,41,0,1.75,0,441
CUST0730,Technology,Small,Australia,Basic,3,742.05,Monthly,0,5,92,0.21,20.21,18,3,70.9,-18,-0.59,44,11,112,0,-17,37,212.7
CUST0731,Education,Small,India,Professional,54,1482.24,Monthly,0,1,43,0.88,82.8,56,6,54.5,32,0.37,16,18,89,0,-4.25,9,327
CUST0732,Education,Medium,UK,Enterprise,14,1339.9,Annual,0,4,80,0.72,73.74,41,6,91.33,-1,0.12,32,28,114,0,-0.5,25,547.98
CUST0733,Retail,Small,UK,Enterprise,40,256.73,Monthly,0,3,59,0.13,88.14,55,1,9.08,45,-0.59,4,1,75,0,-17.75,0,9.08
CUST0734,Healthcare,Large,India,Professional,59,1153.83,Monthly,0,1,52,0.67,79.46,36,1,81.11,71,0.81,27,0,40,0,-10,20,81.11
CUST0735,Technology,Medium,Australia,Basic,55,528.35,Monthly,0,2,97,0.67,26.63,41,1,119.67,-70,-0.45,23,7,46,0,-4.5,16,119.67
CUST0736,Healthcare,Large,Canada,Basic,4,1612.11,Monthly,0,2,19,0.96,11.32,36,1,93.84,18,-0.16,16,29,13,0,25.75,9,93.84
CUST0737,Technology,Small,India,Enterprise,59,863.36,Monthly,0,0,21,0.05,11.88,44,8,35.58,-7,-0.6,49,8,0,0,8,42,284.64
CUST0738,Retail,Small,Australia,Professional,60,1989.47,Annual,1,4,22,0.29,27.63,4,4,34.06,48,-0.22,38,24,16,0,20,31,136.24
CUST0739,Retail,Small,India,Enterprise,52,203.15,Annual,0,4,9,0.93,56.05,57,7,80.4,74,-0.02,47,26,96,0,2,40,562.8
CUST0740,Education,Medium,India,Professional,11,1565.09,Monthly,0,1,9,0.94,72.78,30,4,107.61,-71,-0.41,39,7,54,0,-6.5,32,430.44
CUST0741,Healthcare,Large,USA,Basic,58,1353.93,Monthly,0,3,73,0.73,81.13,24,4,69.78,-46,0.54,43,20,92,0,-3,36,279.12
CUST0742,Education,Medium,Australia,Professional,31,1539.65,Monthly,1,4,27,0.78,56.89,20,0,63.76,4,-0.21,45,16,52,0,3,38,0
CUST0743,Healthcare,Medium,Canada,Basic,43,628.91,Monthly,0,1,17,0.14,2.5,46,5,20.09,95,0.46,50,8,117,0,-21.25,43,100.45
CUST0744,Education,Small,USA,Professional,32,994.27,Monthly,1,1,44,0.54,18.4,56,3,86.14,96,-0.59,10,5,108,0,-22,3,258.42
CUST0745,Finance,Medium,India,Enterprise,27,1597.09,Monthly,0,5,45,0.27,10.78,31,2,84.57,-60,-0.25,11,27,30,0,19.5,4,169.14
CUST0746,Finance,Medium,India,Basic,30,480.43,Annual,0,5,8,0.22,33.97,24,5,116.07,72,-0.98,12,14,61,0,-1.25,5,580.35
CUST0747,Finance,Small,India,Enterprise,43,467.55,Annual,1,4,80,0.82,46.12,7,1,36.72,-27,0.52,7,22,7,0,20.25,0,36.72
CUST0748,Finance,Medium,Australia,Enterprise,2,1111.08,Monthly,0,1,18,0.18,5.82,26,7,91.02,57,0.25,0,23,29,0,15.75,0,637.14
CUST0749,Technology,Small,Australia,Basic,49,1056.66,Monthly,0,0,33,0.5,32.67,13,0,52.65,-24,0.64,8,12,76,0,-7,1,0
CUST0750,Finance,Small,USA,Basic,9,578.88,Monthly,1,0,1,0.94,17.77,54,8,67.46,-16,-0.09,27,20,79,1,0.25,20,539.68
CUST0751,Retail,Small,Canada,Enterprise,28,610.19,Monthly,1,5,76,0.23,58.94,8,7,98.16,72,0.6,1,21,65,0,4.75,0,687.12
CUST0752,Retail,Small,USA,Enterprise,31,570.13,Monthly,0,4,6,0.98,42.86,55,0,27.42,3,0.3,13,11,44,0,0,6,0
CUST0753,Technology,Medium,UK,Enterprise,60,1547.59,Monthly,0,3,41,0.99,45.59,5,9,41.8,72,-0.99,12,12,17,0,7.75,5,376.2
CUST0754,Finance,Small,India,Enterprise,34,1310.76,Annual,1,0,55,0.58,39.64,44,8,93.02,-22,-0.49,47,6,98,0,-18.5,40,744.16
CUST0755,Finance,Small,India,Basic,56,1668.19,Annual,1,0,5,0.21,86.13,13,1,68.88,-17,-0.01,1,22,44,0,11,0,68.88
CUST0756,Finance,Medium,India,Basic,15,1951.44,Monthly,1,5,59,0.35,20.9,29,2,12,72,0.24,3,17,18,0,12.5,0,24
CUST0757,Education,Medium,USA,Enterprise,48,958.85,Monthly,1,5,80,0.45,47.47,20,1,52.19,82,-0.87,11,13,76,0,-6,4,52.19
CUST0758,Healthcare,Large,USA,Professional,25,152.05,Monthly,0,4,18,0.34,66.77,14,7,70.81,86,0.41,47,10,114,0,-18.5,40,495.67
CUST0759,Education,Medium,India,Professional,36,115.22,Monthly,1,5,49,0.32,51,32,1,109.23,32,0.09,9,27,67,0,10.25,2,109.23
CUST0760,Healthcare,Medium,USA,Basic,8,605.42,Monthly,0,2,82,0.97,83.75,60,9,23.43,23,0.05,2,13,82,0,-7.5,0,210.87
CUST0761,Finance,Large,Australia,Enterprise,9,1866.44,Monthly,0,1,65,0.2,35.26,50,1,96.91,-69,-0.42,3,16,49,1,3.75,0,96.91
CUST0762,Finance,Medium,Australia,Enterprise,58,1055.96,Monthly,0,0,83,0.75,42.8,27,0,16.54,-95,0.19,5,23,24,0,17,0,0
CUST0763,Education,Medium,USA,Basic,58,558.14,Monthly,0,2,54,0.05,9.79,56,6,29.83,-7,-0.95,22,20,37,0,10.75,15,178.98
CUST0764,Education,Medium,India,Professional,37,810.35,Annual,0,3,61,0.62,55.59,25,1,29.96,-75,-0.87,4,25,114,0,-3.5,0,29.96
CUST0765,Healthcare,Medium,USA,Professional,48,1205.22,Monthly,1,2,8,0.92,27.36,52,9,105.42,-64,0.47,49,1,94,0,-22.5,42,948.78
CUST0766,Retail,Large,USA,Professional,45,1312.84,Monthly,0,4,3,0.32,16.11,4,4,24.68,-88,-0.36,2,18,35,0,9.25,0,98.72
CUST0767,Healthcare,Medium,USA,Basic,39,324.76,Monthly,0,3,25,0.23,49.92,21,4,94.65,-8,-0.31,9,15,67,0,-1.75,2,378.6
CUST0768,Education,Medium,UK,Professional,32,1954.52,Monthly,1,3,69,0.67,48.84,18,2,55.95,96,-0.58,42,21,55,0,7.25,35,111.9
CUST0769,Education,Large,Australia,Basic,58,1098.65,Monthly,0,5,55,0.73,8.68,39,2,119.89,-76,-0.11,18,9,38,0,-0.5,11,239.78
CUST0770,Technology,Small,Canada,Basic,52,288.66,Annual,0,2,40,0.7,63.44,15,2,100.85,40,-0.9,13,21,62,0,5.5,6,201.7
CUST0771,Education,Large,Canada,Enterprise,17,1789.4,Annual,0,4,83,0.35,56.89,53,5,89.02,-81,-0.4,20,7,6,0,5.5,13,445.1
CUST0772,Technology,Small,UK,Professional,35,167.78,Monthly,1,0,82,0.29,18.63,38,3,104.62,-29,0.05,59,20,118,0,-9.5,52,313.86
CUST0773,Retail,Large,USA,Basic,37,1817.32,Monthly,0,5,50,0.96,43.31,48,2,76.45,87,-0.07,42,4,57,0,-10.25,35,152.9
CUST0774,Healthcare,Large,UK,Professional,19,1993.2,Monthly,0,2,95,0.93,65.39,52,1,101.39,100,1,27,6,79,0,-13.75,20,101.39
CUST0775,Healthcare,Medium,UK,Professional,44,1406.85,Monthly,0,0,33,0.48,48.59,24,2,32.07,48,-0.22,20,25,58,0,10.5,13,64.14
CUST0776,Technology,Small,India,Enterprise,29,1545.49,Annual,0,2,18,0.85,36.8,8,3,12.63,14,-0.23,35,12,47,1,0.25,28,37.89
CUST0777,Healthcare,Medium,Australia,Professional,59,687.86,Monthly,0,5,57,0.48,30.37,28,5,74.3,26,0.01,23,15,4,0,14,16,371.5
CUST0778,Education,Small,Canada,Enterprise,7,1884.32,Monthly,0,0,16,0.45,55.71,21,3,52.73,88,-0.62,53,29,110,0,1.5,46,158.19
CUST0779,Finance,Large,USA,Basic,28,1068.83,Monthly,0,5,80,0.2,84.64,16,7,51.75,-75,0.75,37,4,86,0,-17.5,30,362.25
CUST0780,Technology,Large,Canada,Professional,9,1470.13,Monthly,1,2,38,0.46,61.11,60,2,63.68,-47,0.14,16,15,35,0,6.25,9,127.36
CUST0781,Healthcare,Small,Canada,Basic,28,1849.73,Annual,0,3,41,0.56,8.58,54,2,44,69,-0.62,21,14,95,0,-9.75,14,88
CUST0782,Technology,Medium,Australia,Professional,6,1950.86,Monthly,0,1,7,0.07,42.54,16,2,75.5,38,0.59,18,8,87,0,-13.75,11,151
CUST0783,Technology,Medium,Canada,Basic,29,1669.74,Annual,0,3,78,0.47,80.39,35,7,4.64,64,-0.93,44,21,24,0,15,37,32.48
CUST0784,Finance,Medium,Canada,Professional,58,619.97,Monthly,0,5,53,0.79,10.31,17,3,116.42,24,0.97,53,22,44,0,11,46,349.26
CUST0785,Education,Medium,UK,Professional,17,1933.76,Annual,1,5,63,0.7,89.02,9,0,111.04,-90,0.73,9,11,91,0,-11.75,2,0
CUST0786,Technology,Large,Australia,Professional,16,1263.68,Monthly,0,5,89,0.65,85.52,57,1,112.3,-74,0.16,10,7,18,0,2.5,3,112.3
CUST0787,Healthcare,Large,India,Professional,23,1862.67,Monthly,0,0,32,0.91,8.89,35,9,44.44,-7,-0.78,37,12,6,1,10.5,30,399.96
CUST0788,Retail,Large,USA,Professional,31,1358.69,Annual,1,4,38,0.07,84.14,52,1,64.3,-18,-0.57,1,4,107,0,-22.75,0,64.3
CUST0789,Technology,Large,Canada,Professional,3,628.33,Monthly,0,5,22,0.58,33.96,29,2,114.54,-67,-0.44,32,13,57,0,-1.25,25,229.08
CUST0790,Technology,Large,USA,Professional,21,752.65,Monthly,0,3,16,0.8,76.33,39,5,108.38,-63,-0.52,42,15,104,0,-11,35,541.9
CUST0791,Finance,Medium,India,Professional,26,1109.93,Monthly,0,1,52,0.56,38.82,18,7,95.04,88,0,30,10,80,0,-10,23,665.28
CUST0792,Education,Medium,USA,Professional,36,1584.23,Annual,0,5,29,0.36,40.8,12,0,49.47,-14,0.89,47,19,65,0,2.75,40,0
CUST0793,Retail,Medium,India,Basic,42,649.61,Monthly,0,5,16,0.18,57.81,19,8,68.16,80,-0.11,34,11,79,1,-8.75,27,545.28
CUST0794,Healthcare,Medium,UK,Enterprise,37,1167.87,Annual,0,5,76,0.89,70.15,48,0,95.36,-36,0.32,36,14,38,0,4.5,29,0
CUST0795,Retail,Large,Canada,Professional,53,704.34,Monthly,0,0,17,0.5,4.97,22,9,33.49,30,0.38,46,23,17,0,18.75,39,301.41
CUST0796,Healthcare,Large,India,Enterprise,22,1635.22,Monthly,1,5,64,0.88,54.2,59,1,75.55,94,0.74,46,11,102,0,-14.5,39,75.55
CUST0797,Education,Large,USA,Professional,42,944.12,Annual,0,3,91,0.61,18.43,56,2,99.52,55,-0.93,35,25,0,0,25,28,199.04
CUST0798,Healthcare,Small,Canada,Professional,12,171.91,Monthly,0,2,89,0.69,32.44,49,6,85.19,41,-0.19,22,8,62,0,-7.5,15,511.14
CUST0799,Finance,Medium,UK,Basic,42,348.78,Annual,0,4,13,0.81,32.62,52,8,58.06,-49,0.57,35,0,2,1,-0.5,28,464.48
CUST0800,Finance,Medium,Canada,Basic,13,140.99,Annual,0,5,72,0.68,43.28,15,2,70.57,-71,0.63,39,2,20,0,-3,32,141.14
CUST0801,Finance,Large,India,Enterprise,11,1008.62,Monthly,0,0,56,0.43,31.4,1,7,118.65,85,0.85,38,11,29,0,3.75,31,830.55
CUST0802,Finance,Medium,UK,Basic,54,230.55,Monthly,1,3,5,0.54,11.45,2,8,72.64,81,0.41,25,19,10,0,16.5,18,581.12
CUST0803,Retail,Medium,USA,Basic,16,246,Monthly,1,5,12,0.81,14.82,8,9,94.49,96,-0.51,24,12,21,0,6.75,17,850.41
CUST0804,Education,Large,UK,Enterprise,8,1883.28,Annual,1,0,41,0.4,4.94,22,6,87.47,12,0.01,16,22,110,0,-5.5,9,524.82
CUST0805,Healthcare,Small,UK,Basic,40,1747.86,Annual,1,2,3,0.42,43.38,25,3,84.48,42,-0.94,14,5,56,0,-9,7,253.44
CUST0806,Healthcare,Small,Australia,Professional,59,915.13,Monthly,0,1,99,0.14,85.99,2,3,86.25,65,0.29,36,9,88,0,-13,29,258.75
CUST0807,Finance,Small,UK,Enterprise,57,1971.89,Monthly,0,5,33,0.92,12.18,51,3,55.07,41,0.11,44,9,2,0,8.5,37,165.21
CUST0808,Finance,Large,UK,Enterprise,40,20.37,Monthly,0,3,86,0.14,85.27,9,5,57.43,84,0.33,3,15,29,0,7.75,0,287.15
CUST0809,Technology,Medium,Canada,Professional,45,1235.68,Annual,0,0,50,0.67,66.54,9,3,56.68,86,0.86,21,26,87,0,4.25,14,170.04
CUST0810,Education,Large,USA,Basic,59,1240.53,Monthly,1,0,56,0.44,58.1,13,4,4.96,-93,0.37,16,0,44,0,-11,9,19.84
CUST0811,Retail,Large,Canada,Enterprise,2,925.74,Monthly,0,5,9,0.44,58.78,6,8,29.69,-29,-0.36,21,15,35,0,6.25,14,237.52
CUST0812,Healthcare,Medium,Canada,Enterprise,30,805.96,Monthly,1,0,82,0.7,74.75,30,6,19.39,46,-0.6,16,3,86,0,-18.5,9,116.34
CUST0813,Technology,Small,India,Professional,30,921.66,Annual,0,1,50,0.11,11.41,15,7,106.49,-69,0.71,13,5,117,0,-24.25,6,745.43
CUST0814,Technology,Small,Canada,Professional,12,841.62,Monthly,1,0,29,0.61,46.42,51,4,33.72,-6,-0.61,13,18,71,0,0.25,6,134.88
CUST0815,Healthcare,Large,Australia,Basic,10,1466.38,Monthly,1,4,39,0.78,63.34,53,4,17.47,56,-0.68,16,1,63,0,-14.75,9,69.88
CUST0816,Retail,Small,Australia,Enterprise,44,288,Monthly,1,4,91,0.84,53.64,15,6,15.25,-60,-0.59,7,17,53,0,3.75,0,91.5
CUST0817,Technology,Large,India,Basic,11,411.33,Monthly,1,0,45,0.21,75.28,50,7,84.3,-26,0.02,33,9,67,1,-7.75,26,590.1
CUST0818,Technology,Large,USA,Basic,15,377.43,Annual,0,5,17,0.9,8.36,7,8,1.72,-56,-0.75,25,27,49,0,14.75,18,13.76
CUST0819,Education,Medium,USA,Professional,16,539.69,Annual,1,4,56,0.67,62.78,58,1,57.09,-88,0.88,44,27,102,0,1.5,37,57.09
CUST0820,Retail,Medium,Canada,Enterprise,17,1060.01,Monthly,1,3,98,0.89,48.99,11,2,15.15,54,0.93,29,3,106,1,-23.5,22,30.3
CUST0821,Technology,Medium,Canada,Enterprise,26,240.19,Monthly,1,4,46,0.51,35.37,40,1,102.11,-82,0.95,21,28,30,0,20.5,14,102.11
CUST0822,Retail,Large,Canada,Enterprise,2,1738.98,Monthly,0,0,67,0.56,31.94,38,9,115.06,53,-0.92,15,0,28,0,-7,8,1035.54
CUST0823,Healthcare,Medium,USA,Professional,50,608.78,Monthly,0,5,69,0.92,56.63,40,6,115.09,-48,0.89,29,14,58,0,-0.5,22,690.54
CUST0824,Finance,Small,UK,Professional,12,341.83,Annual,1,2,14,0.9,80.41,2,1,53.59,78,0.99,15,9,35,0,0.25,8,53.59
CUST0825,Technology,Small,Australia,Professional,51,1357.73,Monthly,0,5,67,0.48,45.66,51,1,77.7,64,0.88,37,17,76,0,-2,30,77.7
CUST0826,Education,Large,UK,Professional,26,95.41,Monthly,1,5,23,0.31,74.58,48,1,72.36,36,0.34,53,15,104,0,-11,46,72.36
CUST0827,Healthcare,Large,UK,Professional,23,1247.54,Monthly,0,5,94,0.42,37.39,39,3,42.65,79,0.4,23,12,72,0,-6,16,127.95
CUST0828,Retail,Medium,USA,Enterprise,18,1402.43,Monthly,0,3,61,0.42,11.01,10,0,53.84,81,-0.76,35,25,118,0,-4.5,28,0
CUST0829,Healthcare,Large,UK,Basic,32,445.53,Monthly,0,1,23,0.32,7.41,44,1,8.65,-98,0.75,34,14,84,0,-7,27,8.65
CUST0830,Technology,Large,India,Enterprise,49,103.09,Monthly,0,0,27,0.31,6.52,17,2,95.69,-5,-0.88,5,1,114,0,-27.5,0,191.38
CUST0831,Retail,Small,Canada,Basic,38,740.02,Monthly,0,1,54,0.87,35.45,7,6,29.66,96,-0.36,3,19,66,0,2.5,0,177.96
CUST0832,Finance,Small,India,Professional,57,215.22,Annual,0,2,10,0.12,31.68,54,9,55.8,35,0.98,17,3,88,0,-19,10,502.2
CUST0833,Healthcare,Medium,Australia,Basic,47,250.63,Monthly,0,1,89,0.69,65.18,40,0,58.19,-87,-0.16,5,0,88,0,-22,0,0
CUST0834,Technology,Large,Canada,Enterprise,3,523.44,Monthly,0,0,77,0.21,67.37,39,5,67.72,19,-0.74,25,6,75,0,-12.75,18,338.6
CUST0835,Education,Large,UK,Enterprise,38,605.03,Annual,0,0,16,0.38,6.48,4,2,98.33,30,0.94,36,22,92,1,-1,29,196.66
CUST0836,Retail,Small,Australia,Basic,3,1069.34,Monthly,1,2,41,0.11,21.46,35,2,83.33,51,0.97,26,25,10,0,22.5,19,166.66
CUST0837,Healthcare,Large,Canada,Professional,30,1363.22,Annual,1,0,98,0.31,26.14,51,3,79.9,-88,-0.63,40,10,115,0,-18.75,33,239.7
CUST0838,Healthcare,Small,UK,Professional,1,1193.69,Monthly,1,2,55,0.78,50.19,47,3,63.68,70,0.73,10,25,10,0,22.5,3,191.04
CUST0839,Finance,Medium,India,Enterprise,30,313.75,Monthly,1,2,61,0.89,14.72,36,6,12.42,56,-0.22,37,9,112,0,-19,30,74.52
CUST0840,Finance,Small,Canada,Basic,45,360.73,Monthly,1,0,86,0.26,13.79,31,2,48.84,-29,-0.24,15,0,25,0,-6.25,8,97.68
CUST0841,Education,Large,UK,Professional,32,1759.96,Monthly,0,4,81,0.49,85.05,25,7,114.92,78,-0.47,18,10,52,0,-3,11,804.44
CUST0842,Education,Medium,India,Professional,28,1125.54,Monthly,1,2,87,0.5,72.77,41,7,119.47,69,-0.91,42,23,13,1,19.75,35,836.29
CUST0843,Technology,Small,Australia,Enterprise,21,1742.48,Annual,1,0,49,0.88,17.9,13,6,87.93,58,-0.46,52,9,63,0,-6.75,45,527.58
CUST0844,Technology,Small,Australia,Professional,58,755.66,Monthly,0,4,73,0.77,37.78,18,1,28.07,90,-0.89,14,13,79,0,-6.75,7,28.07
CUST0845,Education,Medium,Australia,Basic,46,1236.51,Monthly,0,2,52,0.54,33.29,21,4,13.12,53,0.85,25,13,119,0,-16.75,18,52.48
CUST0846,Education,Medium,Australia,Enterprise,13,1056.85,Monthly,1,4,2,0.69,71.61,48,5,50.36,45,0.32,55,6,9,0,3.75,48,251.8
CUST0847,Retail,Small,USA,Enterprise,27,651.86,Monthly,0,3,96,0.85,46.9,1,9,102.93,-19,0.77,40,22,30,1,14.5,33,926.37
CUST0848,Finance,Large,Canada,Basic,36,950.43,Monthly,0,5,50,0.06,13.25,36,3,86.9,-44,0.43,55,10,94,0,-13.5,48,260.7
CUST0849,Technology,Small,Canada,Enterprise,7,1014.93,Monthly,0,3,86,0.43,67.03,50,9,106.18,-94,-0.74,30,21,35,0,12.25,23,955.62
CUST0850,Finance,Medium,USA,Professional,22,417.53,Annual,0,4,43,0.91,36.93,8,4,74.28,11,0.88,18,27,9,0,24.75,11,297.12
CUST0851,Finance,Small,UK,Professional,10,643.72,Annual,0,2,77,0.75,25.14,52,8,16.51,-53,0.8,56,3,25,0,-3.25,49,132.08
CUST0852,Education,Medium,UK,Basic,39,1586.99,Monthly,0,0,8,0.57,35.04,48,6,14.66,-21,-0.3,50,26,19,0,21.25,43,87.96
CUST0853,Retail,Medium,Australia,Professional,53,1833.26,Monthly,0,1,59,0.55,45.8,21,1,6.71,18,-0.78,23,23,43,0,12.25,16,6.71
CUST0854,Healthcare,Large,India,Basic,15,732.39,Annual,0,0,65,0.38,32.19,43,0,68.48,19,0.41,57,1,61,1,-14.25,50,0
CUST0855,Retail,Medium,UK,Basic,15,627.81,Annual,1,1,81,0.54,23.29,52,1,29.9,-41,0.46,8,6,72,0,-12,1,29.9
CUST0856,Retail,Medium,India,Professional,4,406.49,Monthly,1,1,12,0.67,37.07,53,2,88.39,-68,0.79,22,18,78,0,-1.5,15,176.78
CUST0857,Finance,Large,Canada,Basic,32,1363.41,Annual,0,2,4,0.45,3.69,53,1,82.66,14,-0.89,3,13,8,0,11,0,82.66
CUST0858,Retail,Medium,India,Professional,23,659.74,Monthly,1,4,77,0.73,69.98,21,2,38.86,27,-0.72,9,18,70,0,0.5,2,77.72
CUST0859,Technology,Large,Canada,Enterprise,55,1975.74,Annual,0,0,95,0.87,17.04,27,9,22.04,-98,0.2,8,29,89,0,6.75,1,198.36
CUST0860,Finance,Large,USA,Enterprise,6,664.86,Monthly,0,4,41,0.2,5.86,19,8,13.19,-97,0.24,18,6,23,0,0.25,11,105.52
CUST0861,Technology,Medium,USA,Basic,24,800.39,Monthly,0,3,7,0.48,59.53,23,3,88.74,-1,-0.93,14,11,11,0,8.25,7,266.22
CUST0862,Healthcare,Medium,Australia,Professional,20,1214.6,Annual,0,2,87,0.44,70.11,51,8,54.6,-97,-0.21,50,2,59,0,-12.75,43,436.8
CUST0863,Finance,Small,UK,Professional,58,1607.33,Monthly,0,2,88,0.7,73.62,50,2,39.5,-59,0.17,33,14,83,0,-6.75,26,79
CUST0864,Healthcare,Large,Australia,Enterprise,37,949.65,Monthly,0,3,69,0.29,45.43,51,0,102.94,-92,0.48,41,4,119,0,-25.75,34,0
CUST0865,Finance,Small,Canada,Enterprise,20,856.86,Monthly,1,0,69,0.66,20.07,43,4,71.64,-50,-0.37,18,7,77,0,-12.25,11,286.56
CUST0866,Education,Medium,Australia,Professional,12,1991.36,Annual,1,5,81,0.88,66.88,35,9,62.64,44,-0.03,48,13,85,0,-8.25,41,563.76
CUST0867,Retail,Small,India,Basic,33,40.78,Annual,0,3,30,0.45,63.57,40,9,89.46,44,0.63,51,28,15,0,24.25,44,805.14
CUST0868,Education,Large,Canada,Enterprise,28,1792.23,Annual,0,0,73,0.92,23.67,52,1,98.05,-4,0.91,55,3,28,0,-4,48,98.05
